Customer_ID,Begin_Date,End_Date,Type,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Gender,Senior_Citizen,Partner,Dependents,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
2485-ITVKB,,,,,,,,,,,,,dsl,no,no,no,no,no,yes
2486-WYVVE,2017-07-01,2020-02-01,one year,yes,mailed check,79.3,2484.0,male,0,yes,no,yes,dsl,no,no,yes,yes,yes,yes
2495-INZWQ,,,,,,,,,,,,,dsl,no,no,no,no,yes,yes
2495-KZNFB,2017-05-01,2020-02-01,month-to-month,yes,electronic check,90.65,2989.6,female,0,no,no,yes,fiber optic,yes,no,no,no,no,yes
2495-TTHBQ,2019-10-01,2020-02-01,one year,yes,mailed check,20.4,84.75,female,0,no,yes,no,,,,,,,
2498-XLDZR,2017-06-01,2020-02-01,two year,no,mailed check,73.6,2316.85,female,0,yes,yes,no,dsl,yes,yes,yes,yes,no,yes
2499-AJYUA,2014-02-01,2020-02-01,two year,yes,credit card,110.8,7882.25,female,1,yes,no,yes,fiber optic,no,yes,yes,yes,yes,yes
2501-XWWTZ,2019-03-01,2020-02-01,month-to-month,no,electronic check,70.2,760.05,male,0,no,no,no,fiber optic,no,no,no,no,no,no
2504-DSHIH,2018-03-01,2020-02-01,month-to-month,no,electronic check,86.8,1975.85,male,1,yes,no,yes,fiber optic,no,no,no,no,no,yes
2506-CLAKW,2019-05-01,2019-11-01,month-to-month,yes,bank transfer,98.15,567.45,female,0,no,no,no,fiber optic,yes,yes,yes,yes,no,yes
2506-TNFCO,2019-10-01,2019-11-01,month-to-month,yes,electronic check,69.55,69.55,female,1,yes,no,no,fiber optic,no,no,no,no,no,no
2507-QZPQS,2018-11-01,2020-02-01,month-to-month,no,electronic check,95.7,1451.1,male,0,no,no,yes,fiber optic,no,yes,no,yes,no,yes
2509-TFPJU,2014-02-01,2020-02-01,two year,no,credit card,25.75,1864.2,male,0,yes,no,yes,,,,,,,
2511-ALLCS,2017-03-01,2020-02-01,two year,no,bank transfer,24.3,821.6,female,0,yes,yes,yes,,,,,,,
2511-MORQY,2015-12-01,2020-02-01,one year,no,bank transfer,54.9,2614.1,male,0,yes,yes,yes,dsl,no,no,yes,no,no,no
2514-GINMM,2019-09-01,2019-10-01,month-to-month,yes,electronic check,79.5,79.5,male,0,no,no,no,fiber optic,no,no,no,no,yes,no
2516-VQRRV,2019-09-01,2019-11-01,month-to-month,yes,mailed check,75.45,158.4,female,1,no,no,yes,fiber optic,no,no,no,no,no,no
2516-XSJKX,2016-09-01,2020-02-01,two year,no,electronic check,78.45,3126.45,female,0,yes,yes,no,dsl,yes,yes,no,yes,yes,yes
2519-ERQOJ,,,,,,,,,,,,,dsl,no,no,yes,yes,yes,yes
2519-FAKOD,2016-09-01,2019-11-01,month-to-month,yes,bank transfer,99.25,3777.15,male,0,no,yes,yes,fiber optic,no,no,yes,no,yes,yes
2519-LBNQL,2015-02-01,2020-02-01,one year,yes,electronic check,104.35,6339.45,male,1,yes,no,yes,fiber optic,no,yes,yes,no,yes,yes
2519-TWKFS,2018-01-01,2020-02-01,one year,yes,mailed check,55.1,1466.1,male,0,yes,yes,yes,dsl,no,no,no,yes,no,no
2520-SGTTA,2020-02-01,2020-02-01,two year,no,mailed check,20.0,0.0,female,0,yes,yes,no,,,,,,,
2521-NPUZR,2014-04-01,2020-02-01,two year,no,credit card,101.0,7085.5,male,0,yes,no,no,fiber optic,yes,yes,yes,yes,no,yes
2522-AHJXR,2015-02-01,2020-02-01,month-to-month,yes,bank transfer,109.45,6572.85,male,0,yes,no,yes,fiber optic,yes,no,yes,yes,yes,yes
2522-WLNSF,2017-04-01,2020-02-01,one year,no,bank transfer,64.2,2106.3,female,1,yes,no,no,dsl,no,no,yes,yes,yes,no
2523-EWWZL,2017-11-01,2020-02-01,month-to-month,yes,electronic check,76.1,2093.4,female,0,yes,no,no,fiber optic,no,yes,no,no,no,no
2525-GVKQU,2015-02-01,2020-02-01,two year,no,mailed check,20.6,1093.0,female,0,no,no,no,,,,,,,
2528-HFYZX,2018-07-01,2019-12-01,month-to-month,yes,electronic check,76.45,1233.4,male,1,yes,no,no,fiber optic,no,yes,no,no,no,no
2530-ENDWQ,2013-12-01,2019-11-01,two year,yes,bank transfer,93.7,6585.35,female,0,yes,no,yes,fiber optic,no,no,no,no,yes,yes
2530-FMFXO,2015-06-01,2020-02-01,two year,yes,electronic check,103.2,5873.75,male,0,yes,yes,yes,fiber optic,no,no,yes,yes,yes,yes
2533-QVMSK,2014-10-01,2019-11-01,two year,yes,electronic check,94.1,5638.3,male,0,yes,no,yes,fiber optic,no,yes,no,yes,yes,no
2533-TIBIX,,,,,,,,,,,,,dsl,yes,no,no,no,no,no
2535-PBCGC,,,,,,,,,,,,,dsl,yes,yes,yes,yes,yes,yes
2538-OIMXF,,,,,,,,,,,,,dsl,no,no,no,no,no,no
2541-YGPKE,2016-08-01,2020-02-01,one year,no,credit card,63.7,2763.35,male,0,yes,yes,no,dsl,yes,no,no,yes,no,yes
2542-HYGIQ,2020-01-01,2020-02-01,month-to-month,no,credit card,19.95,19.95,female,0,no,no,no,,,,,,,
2545-EBUPK,2019-12-01,2020-02-01,month-to-month,yes,electronic check,84.05,186.05,female,1,no,no,yes,fiber optic,no,no,no,no,no,yes
2545-LXYVJ,2014-02-01,2020-02-01,two year,no,bank transfer,20.7,1492.1,male,0,yes,no,no,,,,,,,
2546-KZAAT,2015-10-01,2020-02-01,one year,yes,mailed check,75.4,3865.45,male,0,yes,no,no,dsl,yes,yes,no,no,yes,yes
2550-AEVRU,2015-05-01,2020-02-01,one year,no,electronic check,53.45,3053.0,female,0,yes,yes,no,dsl,yes,yes,no,no,no,no
2550-QHZGP,2019-07-01,2020-02-01,one year,no,mailed check,19.5,128.6,male,0,no,no,no,,,,,,,
2558-BUOZZ,2016-03-01,2020-02-01,one year,no,bank transfer,94.8,4535.85,male,0,no,no,yes,fiber optic,yes,yes,no,no,yes,no
2560-PPCHE,2014-09-01,2020-02-01,one year,yes,bank transfer,105.05,6744.25,female,0,no,no,yes,fiber optic,no,yes,no,yes,yes,yes
2560-QTSBS,2014-02-01,2020-02-01,one year,yes,bank transfer,23.3,1623.15,female,0,yes,yes,yes,,,,,,,
2560-WBWXF,2014-06-01,2020-02-01,two year,yes,bank transfer,24.15,1498.85,male,0,no,no,yes,,,,,,,
2565-JSLRY,2019-10-01,2019-11-01,month-to-month,yes,mailed check,24.05,24.05,male,0,no,no,yes,,,,,,,
2568-BRGYX,2019-07-01,2019-11-01,month-to-month,yes,electronic check,70.2,237.95,male,0,no,no,no,fiber optic,no,no,no,no,no,no
2568-OIADY,2016-12-01,2020-01-01,month-to-month,yes,electronic check,99.5,3762.0,female,0,yes,no,yes,fiber optic,no,no,yes,no,yes,yes
2569-WGERO,2014-02-01,2020-02-01,two year,yes,bank transfer,21.15,1419.4,female,0,no,no,no,,,,,,,
2573-GYRUU,2016-02-01,2020-02-01,month-to-month,yes,credit card,91.05,4370.75,male,1,yes,no,yes,fiber optic,no,no,yes,no,no,yes
2575-GFSOE,2019-04-01,2019-11-01,month-to-month,yes,electronic check,69.0,506.9,female,0,yes,yes,no,fiber optic,no,no,no,no,no,no
2576-HXMPA,2020-01-01,2020-02-01,month-to-month,no,credit card,19.55,19.55,female,0,no,no,no,,,,,,,
2577-GVSIL,2017-03-01,2020-02-01,one year,yes,bank transfer,73.45,2661.1,male,0,yes,yes,yes,dsl,no,no,no,yes,yes,yes
2578-JQPHZ,2016-06-01,2020-02-01,two year,no,bank transfer,100.1,4378.35,male,0,no,no,no,fiber optic,no,no,yes,yes,yes,yes
2580-ASVVY,,,,,,,,,,,,,dsl,yes,no,no,yes,yes,no
2580-ATZSQ,2014-09-01,2020-02-01,one year,no,bank transfer,61.35,3874.1,female,0,yes,yes,no,dsl,yes,yes,yes,no,no,no
2581-VKIRT,2015-03-01,2020-02-01,one year,no,mailed check,65.5,3801.3,female,0,yes,yes,yes,dsl,yes,yes,no,yes,no,no
2582-FFFZR,,,,,,,,,,,,,dsl,no,no,yes,no,yes,yes
2585-KTFRE,2020-01-01,2020-02-01,month-to-month,yes,bank transfer,70.45,70.45,male,0,no,yes,no,dsl,yes,yes,no,yes,no,yes
2586-CWXVV,,,,,,,,,,,,,dsl,no,yes,no,no,no,no
2587-EKXTS,2016-06-01,2020-02-01,month-to-month,yes,electronic check,111.5,4915.15,male,0,no,no,yes,fiber optic,yes,yes,yes,no,yes,yes
2587-YNLES,2019-08-01,2020-02-01,two year,no,mailed check,20.1,100.35,female,0,yes,yes,no,,,,,,,
2589-AYCRP,2015-12-01,2020-02-01,one year,no,bank transfer,19.75,989.05,female,0,no,no,no,,,,,,,
2592-HODOV,2019-01-01,2020-02-01,one year,no,credit card,19.3,259.65,male,0,no,no,no,,,,,,,
2592-SEIFQ,,,,,,,,,,,,,dsl,no,no,no,no,no,no
2592-YKDIF,2020-01-01,2020-02-01,month-to-month,no,mailed check,20.35,20.35,female,0,no,no,no,,,,,,,
2595-KIWPV,2017-11-01,2020-02-01,two year,no,credit card,19.7,509.3,male,0,no,yes,no,,,,,,,
2599-CIPQE,2014-03-01,2020-02-01,two year,no,credit card,109.3,7782.85,male,0,yes,yes,no,fiber optic,yes,yes,yes,yes,yes,yes
2599-CZABP,2018-12-01,2020-02-01,one year,no,electronic check,44.6,641.25,male,0,yes,no,no,dsl,no,no,no,no,no,no
2603-HVKCG,2017-07-01,2020-02-01,month-to-month,yes,electronic check,101.4,3143.65,male,0,no,no,no,fiber optic,no,yes,yes,no,yes,yes
2604-IJPDU,2018-06-01,2020-02-01,month-to-month,yes,electronic check,96.55,1901.65,female,0,yes,no,no,fiber optic,yes,yes,no,yes,yes,no
2604-XVDAM,2019-02-01,2020-02-01,month-to-month,no,bank transfer,43.8,540.95,female,0,no,no,no,dsl,no,no,no,no,no,no
2606-PKWJB,,,,,,,,,,,,,dsl,yes,yes,no,yes,no,no
2606-RMDHZ,,,,,,,,,,,,,dsl,no,yes,no,no,no,no
2607-DHDAK,2014-02-01,2020-02-01,two year,yes,credit card,19.8,1414.65,male,0,yes,yes,no,,,,,,,
2607-FBDFF,2020-01-01,2020-02-01,month-to-month,no,credit card,49.0,49.0,male,0,no,no,no,dsl,no,no,no,yes,no,no
2608-BHKFN,2019-06-01,2019-10-01,month-to-month,yes,credit card,70.05,266.9,female,0,no,no,no,fiber optic,no,no,no,no,no,no
2609-IAICY,2019-11-01,2019-12-01,month-to-month,yes,electronic check,77.15,77.15,female,0,no,no,yes,fiber optic,no,no,no,no,no,no
2612-PHGOX,2014-10-01,2020-02-01,two year,yes,bank transfer,76.1,4818.8,male,0,yes,no,yes,dsl,no,yes,yes,yes,yes,no
2612-RANWT,2018-10-01,2019-10-01,month-to-month,yes,bank transfer,100.15,1164.3,female,0,no,no,yes,fiber optic,no,no,yes,no,yes,yes
2612-RRIDN,2019-06-01,2019-10-01,month-to-month,yes,electronic check,81.0,340.85,male,0,no,no,no,fiber optic,no,no,no,no,yes,no
2615-YVMYX,2014-03-01,2020-02-01,month-to-month,yes,electronic check,107.5,7713.55,male,1,yes,no,yes,fiber optic,yes,yes,yes,no,yes,yes
2616-FLVQC,2014-10-01,2020-02-01,two year,no,mailed check,19.55,1240.15,male,0,no,no,no,,,,,,,
2616-UUTFK,2017-05-01,2020-02-01,month-to-month,yes,bank transfer,72.75,2447.45,male,0,yes,no,yes,dsl,yes,yes,yes,no,yes,no
2619-WFQWU,2019-12-01,2020-01-01,month-to-month,yes,mailed check,70.15,70.15,female,0,no,no,no,fiber optic,no,no,no,no,no,no
2621-UDNLU,2019-11-01,2020-02-01,month-to-month,no,mailed check,20.85,72.0,female,0,yes,no,no,,,,,,,
2623-DRYAM,2014-04-01,2020-02-01,one year,yes,electronic check,101.75,7069.3,female,0,yes,no,yes,fiber optic,no,no,yes,no,yes,yes
2625-TRCZQ,,,,,,,,,,,,,dsl,no,yes,no,no,yes,yes
2626-URJFX,2019-06-01,2019-10-01,month-to-month,yes,electronic check,50.9,225.6,male,0,yes,yes,yes,dsl,no,no,no,no,no,no
2626-VEEWG,2014-07-01,2020-02-01,two year,yes,credit card,19.4,1284.2,male,0,yes,yes,no,,,,,,,
2632-IVXVF,2014-06-01,2020-02-01,two year,no,credit card,111.75,7511.3,female,0,yes,yes,yes,fiber optic,yes,no,yes,yes,yes,yes
2632-TACXW,2014-12-01,2020-02-01,two year,no,bank transfer,23.65,1416.75,female,0,yes,no,yes,,,,,,,
2632-UCGVD,2014-04-01,2019-10-01,month-to-month,yes,credit card,100.05,6871.9,male,1,yes,no,yes,fiber optic,no,no,no,yes,yes,yes
2634-HCZGT,2015-05-01,2019-10-01,one year,yes,electronic check,60.05,3229.65,male,1,yes,no,yes,dsl,yes,no,no,yes,no,no
2636-ALXXZ,2019-12-01,2020-01-01,month-to-month,yes,electronic check,69.6,69.6,female,1,no,no,no,fiber optic,no,no,no,no,no,no
2636-OHFMN,,,,,,,,,,,,,dsl,no,yes,no,no,yes,yes
2636-SJDOU,2014-10-01,2020-02-01,one year,yes,credit card,84.3,5289.05,male,0,no,no,yes,fiber optic,yes,yes,no,no,no,no
2637-FKFSY,2019-11-01,2020-02-01,month-to-month,yes,mailed check,46.1,130.15,female,0,yes,no,no,dsl,no,no,no,no,no,no
2639-UGMAZ,,,,,,,,,,,,,dsl,yes,yes,no,no,yes,yes
2640-LYMOV,2019-12-01,2020-02-01,month-to-month,yes,mailed check,19.65,38.8,male,0,no,no,no,,,,,,,
2640-PMGFL,2017-07-01,2019-10-01,month-to-month,yes,electronic check,79.5,2180.55,male,0,no,yes,yes,fiber optic,no,no,no,yes,no,no
2642-DTVCO,2019-01-01,2019-10-01,month-to-month,yes,electronic check,85.05,746.5,male,1,no,no,yes,fiber optic,no,no,no,no,no,yes
2642-MAWLJ,2017-02-01,2020-02-01,two year,no,bank transfer,20.25,717.95,female,0,yes,yes,no,,,,,,,
2645-QTLMB,2019-04-01,2019-11-01,month-to-month,yes,electronic check,94.25,669.0,male,0,no,no,no,fiber optic,no,yes,no,no,yes,yes
2649-HWLYB,2014-09-01,2020-02-01,two year,no,bank transfer,76.15,4929.55,male,0,yes,no,yes,dsl,yes,no,yes,yes,no,yes
2650-GYRYL,2017-05-01,2020-02-01,one year,yes,bank transfer,19.45,600.25,male,0,yes,yes,no,,,,,,,
2651-ZCBXV,2015-08-01,2020-02-01,two year,yes,credit card,108.0,5760.65,male,0,no,no,yes,fiber optic,yes,yes,no,yes,yes,yes
2654-VBVPB,2020-01-01,2020-02-01,month-to-month,no,bank transfer,19.9,19.9,female,0,no,no,no,,,,,,,
2656-FMOKZ,2018-07-01,2019-10-01,month-to-month,yes,mailed check,74.45,1145.7,female,1,no,no,yes,fiber optic,no,no,no,no,no,no
2656-TABEH,2019-07-01,2019-11-01,month-to-month,yes,electronic check,100.2,420.2,male,0,yes,no,yes,fiber optic,no,yes,no,no,yes,yes
2657-ALMWY,2017-08-01,2019-10-01,month-to-month,no,electronic check,84.95,2169.75,female,1,yes,no,no,fiber optic,no,yes,no,no,no,yes
2657-VPXTA,2019-04-01,2020-02-01,month-to-month,yes,electronic check,88.85,929.45,female,0,yes,yes,no,fiber optic,no,no,no,no,yes,yes
2659-VXMWZ,2014-05-01,2019-12-01,one year,yes,electronic check,111.3,7482.1,male,0,yes,yes,yes,fiber optic,yes,yes,yes,no,yes,yes
2660-EMUBI,2018-12-01,2019-10-01,month-to-month,yes,electronic check,95.35,898.35,male,1,no,no,yes,fiber optic,no,no,no,no,yes,yes
2661-GKBTK,2015-02-01,2020-02-01,two year,no,bank transfer,76.95,4543.95,male,0,yes,yes,no,dsl,no,yes,no,yes,yes,yes
2662-NNTDK,2014-09-01,2020-02-01,one year,no,credit card,24.8,1600.95,male,0,no,no,yes,,,,,,,
2664-XJZNO,2014-02-01,2020-02-01,two year,yes,credit card,104.9,7559.55,male,0,yes,yes,no,fiber optic,yes,no,yes,yes,yes,yes
2665-NPTGL,2017-12-01,2020-02-01,month-to-month,yes,bank transfer,98.1,2510.7,female,1,yes,no,yes,fiber optic,no,no,yes,no,yes,yes
2667-WYLWJ,2019-02-01,2019-10-01,one year,yes,mailed check,19.75,145.0,female,0,yes,yes,no,,,,,,,
2668-TZSPS,2020-01-01,2020-02-01,month-to-month,no,mailed check,20.45,20.45,male,0,no,no,no,,,,,,,
2669-OIDSD,2016-02-01,2020-02-01,month-to-month,yes,credit card,100.05,4834.0,female,0,yes,no,no,fiber optic,no,no,yes,yes,yes,yes
2669-QVCRG,2016-09-01,2020-02-01,month-to-month,yes,credit card,81.3,3190.65,female,0,no,no,yes,fiber optic,yes,no,no,no,no,no
2672-DZUOY,,,,,,,,,,,,,dsl,no,no,no,no,no,no
2672-HUYVI,2019-04-01,2019-10-01,month-to-month,yes,electronic check,91.1,455.3,female,0,no,no,no,fiber optic,no,no,no,no,yes,yes
2672-OJQZP,2020-01-01,2020-02-01,month-to-month,no,mailed check,44.75,44.75,female,0,no,no,no,dsl,no,no,no,no,no,no
2672-TGEFF,2017-01-01,2020-02-01,month-to-month,yes,electronic check,88.8,3340.55,female,0,yes,yes,yes,fiber optic,no,yes,no,no,yes,no
2673-CXQEU,2015-06-01,2020-02-01,one year,no,electronic check,110.5,6139.5,female,1,no,no,yes,fiber optic,yes,yes,yes,no,yes,yes
2673-ZALNP,2019-07-01,2020-02-01,one year,no,mailed check,19.9,173.15,female,0,no,no,no,,,,,,,
2674-MIAHT,2019-10-01,2020-02-01,month-to-month,yes,mailed check,80.3,324.2,female,0,no,no,yes,fiber optic,no,yes,no,no,no,no
2674-MLXMN,2014-03-01,2020-02-01,month-to-month,yes,credit card,99.65,6951.15,female,1,no,no,yes,fiber optic,no,yes,no,no,yes,yes
2675-DHUTR,2015-04-01,2020-02-01,month-to-month,yes,electronic check,98.9,5780.7,male,1,yes,no,yes,fiber optic,no,yes,no,no,yes,yes
2675-IJRGJ,2015-09-01,2020-02-01,two year,no,bank transfer,19.65,978.0,male,0,no,no,no,,,,,,,
2675-OTVVJ,2017-07-01,2020-02-01,month-to-month,no,electronic check,89.45,2807.65,male,1,yes,no,yes,fiber optic,yes,no,no,no,yes,no
2676-ISHSF,2020-01-01,2020-02-01,month-to-month,no,mailed check,20.3,20.3,male,0,no,no,no,,,,,,,
2676-OXPPQ,2019-08-01,2020-02-01,month-to-month,yes,bank transfer,55.7,335.65,male,0,no,no,no,dsl,yes,yes,no,no,no,no
2676-SSLTO,2016-01-01,2020-02-01,two year,yes,bank transfer,66.15,3199.0,male,0,no,no,yes,dsl,no,no,no,yes,yes,no
2680-XKKNJ,2019-06-01,2020-02-01,one year,no,bank transfer,58.2,469.25,female,0,no,no,no,dsl,yes,yes,no,yes,no,no
2682-KEVRP,2018-04-01,2020-02-01,one year,yes,mailed check,20.05,417.0,female,1,no,no,no,,,,,,,
2683-BPJSO,2017-08-01,2020-01-01,month-to-month,yes,electronic check,84.45,2467.1,male,0,yes,no,yes,fiber optic,yes,yes,no,no,no,no
2683-JXWQQ,,,,,,,,,,,,,dsl,yes,no,yes,no,no,no
2684-EIWEO,2017-05-01,2019-11-01,month-to-month,no,credit card,91.7,2758.15,female,1,no,no,yes,fiber optic,yes,yes,yes,no,no,no
2685-SREOM,2017-11-01,2019-12-01,month-to-month,yes,electronic check,89.1,2368.4,female,0,yes,yes,yes,fiber optic,no,no,yes,no,no,yes
2688-BHGOG,2019-05-01,2020-02-01,month-to-month,yes,electronic check,79.55,718.55,male,1,no,no,no,fiber optic,no,no,no,no,no,yes
2690-DVRVK,2019-09-01,2020-02-01,one year,no,electronic check,20.55,99.45,male,0,yes,yes,no,,,,,,,
2691-NZETQ,2019-04-01,2020-01-01,month-to-month,yes,electronic check,85.35,758.6,male,0,no,no,yes,fiber optic,no,no,no,no,yes,no
2692-AQCPF,2014-09-01,2020-02-01,one year,yes,credit card,108.05,7118.9,female,0,yes,no,yes,fiber optic,no,yes,yes,yes,yes,yes
2692-BUCFV,2017-09-01,2020-02-01,month-to-month,yes,bank transfer,101.45,2948.6,male,1,no,no,no,fiber optic,no,yes,yes,no,yes,yes
2692-PFYTJ,2020-01-01,2020-02-01,month-to-month,yes,mailed check,25.75,25.75,female,0,no,no,yes,,,,,,,
2694-CIUMO,2019-02-01,2020-02-01,month-to-month,yes,credit card,79.55,958.25,female,0,no,no,yes,fiber optic,no,no,no,yes,no,no
2696-ECXKC,2015-07-01,2020-02-01,one year,no,mailed check,100.9,5448.6,female,0,yes,yes,yes,fiber optic,yes,no,no,no,yes,yes
2696-NARTR,2018-12-01,2019-11-01,month-to-month,yes,electronic check,73.85,926.25,male,0,no,no,no,fiber optic,no,no,no,yes,no,no
2696-RZVZW,2014-06-01,2020-02-01,two year,no,credit card,25.05,1629.2,male,0,yes,no,yes,,,,,,,
2697-NQBPF,2017-04-01,2020-02-01,month-to-month,yes,electronic check,105.35,3540.65,male,0,no,no,yes,fiber optic,no,yes,no,yes,yes,yes
2700-LUEVA,2020-01-01,2020-02-01,month-to-month,no,credit card,20.75,20.75,male,0,no,no,no,,,,,,,
2703-AMTUL,2017-02-01,2020-02-01,one year,no,mailed check,53.65,1939.35,male,0,yes,yes,no,dsl,yes,yes,no,no,no,no
2706-QZIHY,2018-11-01,2020-02-01,two year,no,mailed check,25.2,387.9,female,0,yes,no,yes,,,,,,,
2709-UQGNP,2019-04-01,2020-02-01,month-to-month,yes,mailed check,51.65,524.5,male,0,no,no,no,dsl,yes,no,no,no,no,no
2710-WYVXG,2019-11-01,2020-02-01,two year,no,mailed check,71.1,213.35,female,0,no,no,no,dsl,yes,yes,no,yes,no,yes
2712-SYWAY,2020-01-01,2020-02-01,month-to-month,yes,electronic check,25.7,25.7,female,0,no,no,yes,,,,,,,
2716-GFZOR,2016-07-01,2020-02-01,month-to-month,yes,credit card,86.1,3551.65,male,0,yes,no,no,fiber optic,yes,yes,yes,no,no,no
2717-HVIZY,2019-06-01,2020-02-01,month-to-month,no,mailed check,20.05,163.6,female,0,no,yes,no,,,,,,,
2718-GAXQD,2019-06-01,2019-10-01,month-to-month,no,electronic check,46.0,181.6,female,1,yes,yes,no,dsl,no,no,no,no,no,no
2718-YSKCS,2014-03-01,2020-02-01,two year,yes,bank transfer,19.6,1387.45,male,0,yes,yes,no,,,,,,,
2719-BDAQO,2018-06-01,2019-11-01,month-to-month,no,electronic check,93.85,1625.65,male,0,no,no,no,fiber optic,yes,no,no,no,yes,yes
2720-FVBQP,2019-08-01,2020-02-01,month-to-month,yes,credit card,48.95,273.25,female,0,yes,yes,yes,dsl,no,no,no,no,no,no
2720-WGKHP,2019-08-01,2019-10-01,month-to-month,yes,electronic check,94.0,181.7,male,1,no,no,yes,fiber optic,no,no,no,no,yes,yes
2722-JMONI,2019-12-01,2020-01-01,month-to-month,yes,electronic check,49.55,49.55,female,1,yes,no,no,dsl,yes,no,no,no,no,no
2722-VOJQL,2014-09-01,2020-01-01,one year,yes,credit card,105.65,6903.1,male,0,no,no,yes,fiber optic,no,yes,no,yes,yes,yes
2724-FJDYW,,,,,,,,,,,,,dsl,no,no,yes,yes,yes,yes
2725-IWWBA,2016-04-01,2020-02-01,one year,no,mailed check,56.9,2560.1,male,0,yes,yes,no,dsl,yes,no,yes,yes,no,no
2725-KXXWT,2019-12-01,2020-01-01,month-to-month,yes,electronic check,90.75,90.75,male,0,yes,no,no,fiber optic,no,no,no,no,yes,yes
2725-TTRIQ,2014-02-01,2020-02-01,two year,yes,bank transfer,84.2,5986.55,female,0,yes,yes,yes,dsl,yes,no,yes,yes,yes,yes
2729-VNVAP,2017-05-01,2020-02-01,two year,no,credit card,19.8,641.35,female,0,yes,yes,no,,,,,,,
2731-GJRDG,2017-06-01,2020-02-01,one year,yes,bank transfer,109.55,3608.0,female,0,no,no,yes,fiber optic,yes,no,yes,yes,yes,yes
2732-ISEZX,2019-09-01,2020-02-01,month-to-month,yes,mailed check,20.5,104.3,female,0,no,no,no,,,,,,,
2737-WFVYW,,,,,,,,,,,,,dsl,no,no,no,no,yes,yes
2737-YNGYW,2019-11-01,2020-01-01,month-to-month,no,electronic check,80.55,184.1,female,0,no,no,no,fiber optic,no,no,no,no,no,yes
2739-CACDQ,2018-09-01,2020-02-01,month-to-month,yes,credit card,82.65,1470.05,female,1,no,no,yes,fiber optic,no,no,yes,no,no,no
2739-CCZMB,2019-09-01,2020-02-01,month-to-month,no,credit card,20.35,122.0,male,0,no,yes,no,,,,,,,
2740-JFBOK,2019-04-01,2020-02-01,month-to-month,yes,electronic check,24.0,226.55,male,0,no,no,yes,,,,,,,
2740-TVLFN,2020-01-01,2020-02-01,month-to-month,yes,electronic check,50.15,50.15,male,0,no,no,yes,dsl,no,no,no,no,no,no
2746-DIJLO,2016-09-01,2020-02-01,one year,yes,credit card,56.3,2364.0,female,0,no,no,yes,dsl,no,yes,no,no,no,no
2748-MYRVK,2014-10-01,2020-01-01,one year,no,bank transfer,99.9,6137.0,female,0,no,no,yes,fiber optic,no,yes,no,no,yes,yes
2749-CTKAJ,2018-04-01,2020-02-01,one year,no,mailed check,20.15,419.9,male,0,yes,yes,no,,,,,,,
2750-BJLSB,2016-03-01,2020-02-01,one year,yes,electronic check,103.7,4730.6,female,0,no,no,no,fiber optic,yes,no,yes,yes,yes,yes
2753-JMMCV,2014-09-01,2020-02-01,two year,yes,credit card,74.2,4805.65,male,0,no,no,yes,dsl,no,yes,yes,yes,no,yes
2754-SDJRD,2019-06-01,2020-02-01,month-to-month,yes,credit card,100.15,908.55,female,1,no,no,yes,fiber optic,no,no,no,yes,yes,yes
2754-VDLTR,2018-12-01,2019-10-01,month-to-month,no,electronic check,95.2,930.4,male,0,no,yes,yes,fiber optic,no,no,no,no,yes,yes
2754-XBHTB,2019-02-01,2019-11-01,month-to-month,yes,bank transfer,77.65,714.15,female,0,no,no,no,fiber optic,no,no,no,no,yes,no
2758-RNWXS,2017-03-01,2020-02-01,one year,yes,electronic check,89.2,3251.3,male,0,no,no,no,fiber optic,yes,no,no,yes,no,yes
2761-OCIAX,2019-09-01,2019-11-01,month-to-month,yes,electronic check,74.7,165.4,male,1,no,no,no,fiber optic,no,yes,no,no,no,no
2761-XECQW,,,,,,,,,,,,,dsl,no,yes,yes,no,no,yes
2770-NSVDG,,,,,,,,,,,,,dsl,no,no,yes,no,no,no
2773-MADBQ,,,,,,,,,,,,,dsl,yes,yes,yes,yes,no,yes
2773-OVBPK,2014-07-01,2020-02-01,two year,yes,bank transfer,111.3,7567.2,male,0,yes,no,yes,fiber optic,no,yes,yes,yes,yes,yes
2774-LVQUS,2018-10-01,2020-01-01,month-to-month,yes,electronic check,83.05,1258.3,female,1,yes,no,yes,fiber optic,no,no,yes,yes,no,no
2775-SEFEE,2020-02-01,2020-02-01,two year,yes,bank transfer,61.9,0.0,male,0,no,yes,yes,dsl,yes,yes,no,yes,no,no
2777-PHDEI,2019-12-01,2020-01-01,month-to-month,no,electronic check,78.05,78.05,female,0,no,no,no,fiber optic,no,no,no,no,yes,no
2778-OCLGR,,,,,,,,,,,,,dsl,yes,no,no,no,no,yes
2782-JEEBU,,,,,,,,,,,,,dsl,no,yes,no,yes,no,no
2782-LFZVW,2019-03-01,2020-02-01,month-to-month,yes,mailed check,58.95,601.6,female,0,no,no,yes,dsl,no,no,no,no,no,yes
2786-GCDPI,2015-12-01,2020-02-01,month-to-month,yes,electronic check,104.95,5222.35,female,1,no,no,yes,fiber optic,no,no,yes,yes,yes,yes
2788-CJQAQ,2019-01-01,2020-02-01,one year,no,mailed check,19.45,270.2,male,0,no,no,no,,,,,,,
