Customer_ID,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies
6179-GJPSO,fiber optic,yes,yes,no,yes,yes,yes
7901-TBKJX,fiber optic,no,no,yes,no,yes,yes
7228-PAQPD,dsl,no,no,no,yes,no,yes
3177-LASXD,fiber optic,no,no,no,no,no,no
7746-QYVCO,dsl,yes,yes,no,no,no,no
5804-HYIEZ,fiber optic,yes,yes,no,no,yes,yes
9919-FZDED,dsl,yes,yes,yes,no,yes,yes
5934-TSSAU,fiber optic,no,no,yes,no,no,no
1084-UQCHV,fiber optic,no,no,no,no,no,no
8290-YWKHZ,fiber optic,no,no,no,no,yes,yes
2955-BJZHG,fiber optic,no,no,no,no,yes,no
3806-DXQOM,dsl,yes,yes,no,no,no,no
6784-XYJAE,dsl,no,no,yes,no,no,no
3933-DQPWX,dsl,no,yes,yes,yes,no,no
6661-EIPZC,dsl,no,no,no,yes,no,no
2251-PYLPB,dsl,yes,yes,yes,yes,no,yes
9300-RENDD,fiber optic,no,no,no,no,yes,no
8087-LGYHQ,fiber optic,no,no,yes,no,yes,yes
4137-BTIKL,fiber optic,yes,no,no,no,no,yes
2190-BCXEC,fiber optic,no,no,no,yes,no,no
6227-FBDXH,fiber optic,no,no,yes,no,yes,yes
2153-MREFK,fiber optic,yes,no,yes,yes,no,yes
2911-WDXMV,fiber optic,no,no,yes,no,no,no
7206-PQBBZ,fiber optic,no,no,no,no,no,no
3106-ULWFW,fiber optic,no,no,no,no,no,yes
0925-VYDLG,fiber optic,no,no,no,no,no,no
4547-FZJWE,dsl,yes,no,no,no,no,yes
7422-WNBTY,fiber optic,no,yes,yes,no,no,yes
0842-IWYCP,dsl,no,no,no,no,no,no
8383-SGHJU,dsl,yes,no,no,yes,no,no
7607-QKKTJ,fiber optic,no,yes,yes,no,no,yes
7707-PYBBH,dsl,yes,yes,no,yes,no,no
8984-HPEMB,fiber optic,yes,yes,yes,yes,yes,yes
4349-GFQHK,dsl,no,no,yes,no,no,no
4139-DETXS,dsl,yes,yes,yes,yes,yes,yes
9779-DPNEJ,fiber optic,no,no,no,no,no,yes
4123-FCVCB,dsl,no,no,no,yes,yes,yes
8819-IMISP,fiber optic,no,yes,no,no,no,no
7802-EFKNY,dsl,no,no,no,no,no,no
8311-UEUAB,dsl,yes,no,no,no,yes,yes
5858-EAFCZ,dsl,no,no,no,no,no,no
8035-BUYVG,dsl,yes,yes,yes,no,no,no
1163-ONYEY,dsl,yes,yes,yes,no,yes,no
9787-XVQIU,fiber optic,no,no,no,no,no,no
8945-MUQUF,fiber optic,yes,yes,no,no,yes,no
5656-MJEFC,dsl,yes,no,yes,yes,yes,no
8051-HJRLT,fiber optic,no,no,no,no,no,no
4010-YLMVT,fiber optic,yes,yes,no,no,yes,yes
1379-FRVEB,fiber optic,no,yes,no,no,yes,no
6288-CHQJB,dsl,yes,no,yes,yes,no,yes
8160-HOWOX,dsl,no,no,no,no,yes,yes
3023-GFLBR,fiber optic,no,no,no,no,no,yes
4223-BKEOR,dsl,yes,no,yes,no,no,yes
4079-VTGLK,dsl,no,no,yes,no,yes,yes
1763-WQFUK,dsl,no,no,no,yes,no,no
1391-UBDAR,fiber optic,no,no,yes,no,no,no
8894-JVDCV,fiber optic,yes,yes,yes,yes,yes,yes
2014-MKGMH,fiber optic,no,no,yes,no,yes,yes
5628-FCGYG,fiber optic,no,no,no,no,no,yes
0248-IPDFW,dsl,no,no,no,no,no,no
7978-DKUQH,fiber optic,no,no,yes,no,no,no
0524-IAVZO,fiber optic,no,no,no,no,no,yes
2737-YNGYW,fiber optic,no,no,no,no,no,yes
1784-EZDKJ,fiber optic,no,yes,yes,no,yes,yes
9297-FVVDH,dsl,yes,no,yes,yes,yes,yes
7101-HRBLJ,dsl,yes,yes,yes,yes,yes,yes
5159-YFPKQ,fiber optic,no,no,yes,no,no,no
6635-CPNUN,fiber optic,no,yes,yes,no,yes,no
4021-RQSNY,fiber optic,no,no,yes,no,yes,yes
5453-YBTWV,fiber optic,yes,yes,yes,yes,yes,no
2931-VUVJN,fiber optic,yes,yes,yes,yes,no,no
9061-TIHDA,fiber optic,no,no,no,no,yes,yes
8699-ASUFO,fiber optic,no,no,no,no,no,no
6418-PIQSP,dsl,yes,no,yes,yes,yes,yes
8220-OCUFY,dsl,yes,no,yes,yes,no,no
3995-WFCSM,dsl,no,no,yes,no,no,yes
1895-QTKDO,dsl,no,no,no,no,no,no
2038-OEQZH,fiber optic,no,no,yes,no,no,yes
7927-AUXBZ,fiber optic,no,no,no,yes,yes,no
2878-RMWXY,fiber optic,yes,yes,yes,no,no,yes
7375-WMVMT,fiber optic,no,yes,yes,yes,no,yes
1136-XGEQU,dsl,no,yes,yes,yes,yes,yes
2530-FMFXO,fiber optic,no,no,yes,yes,yes,yes
6844-DZKRF,dsl,no,no,no,yes,no,no
4695-WJZUE,fiber optic,no,no,yes,no,no,yes
7619-ODSGN,dsl,yes,no,no,no,no,no
8879-XUAHX,fiber optic,yes,yes,yes,yes,yes,yes
3689-MOZGR,dsl,no,no,no,yes,no,no
5003-XZWWO,dsl,no,yes,yes,yes,yes,yes
3988-RQIXO,fiber optic,no,no,no,no,yes,yes
7622-FWGEW,dsl,yes,yes,yes,yes,yes,yes
2514-GINMM,fiber optic,no,no,no,no,yes,no
8548-AWOFC,dsl,no,no,no,yes,no,yes
9798-DRYDS,dsl,no,no,yes,yes,no,no
6296-DDOOR,dsl,no,yes,no,no,yes,no
7951-VRDVK,dsl,yes,yes,yes,yes,yes,yes
5931-FLJJF,fiber optic,no,no,no,no,no,no
4815-YOSUK,fiber optic,yes,yes,yes,yes,no,yes
2659-VXMWZ,fiber optic,yes,yes,yes,no,yes,yes
0380-NEAVX,fiber optic,no,yes,yes,no,yes,yes
3207-OYBWH,fiber optic,no,yes,yes,no,no,yes
4285-GYRQC,fiber optic,no,no,yes,no,yes,no
7216-EWTRS,fiber optic,no,no,yes,no,yes,yes
7036-TYDEC,fiber optic,no,no,yes,yes,yes,yes
5802-ADBRC,fiber optic,yes,no,yes,no,yes,yes
8337-MSSXB,fiber optic,no,yes,no,no,no,yes
4312-GVYNH,dsl,yes,no,yes,yes,no,yes
8495-LJDFO,fiber optic,yes,no,yes,yes,yes,yes
0839-JTCUD,dsl,yes,yes,yes,yes,yes,yes
5494-WOZRZ,dsl,yes,no,yes,yes,yes,yes
1302-UHBDD,fiber optic,no,no,no,no,yes,yes
2234-EOFPT,dsl,yes,yes,no,yes,yes,yes
8619-IJNDK,dsl,yes,yes,yes,yes,no,no
8378-LKJAF,fiber optic,no,no,yes,no,yes,yes
8182-BJDSI,fiber optic,no,yes,no,no,no,yes
2528-HFYZX,fiber optic,no,yes,no,no,no,no
1153-GNOLC,dsl,no,yes,no,no,yes,no
3298-QEICA,dsl,yes,no,no,yes,no,no
3597-YASZG,fiber optic,no,yes,no,yes,yes,yes
3496-LFSZU,fiber optic,no,no,no,no,no,no
2482-CZGBB,fiber optic,no,no,no,no,no,no
8097-VBQTZ,dsl,yes,yes,no,yes,yes,no
4500-HKANN,dsl,no,yes,no,yes,no,no
9917-KWRBE,dsl,yes,yes,yes,no,yes,no
3420-ZDBMA,fiber optic,no,no,no,no,no,no
2212-LYASK,dsl,no,yes,yes,no,no,yes
1393-IMKZG,fiber optic,no,no,no,yes,yes,yes
8069-RHUXK,dsl,yes,no,no,yes,no,no
3398-GCPMU,dsl,yes,yes,yes,yes,yes,yes
1013-QCWAM,fiber optic,no,yes,no,no,yes,yes
0866-QLSIR,dsl,yes,yes,no,yes,no,no
6050-FFXES,fiber optic,no,no,yes,yes,yes,yes
7181-BQYBV,fiber optic,yes,no,yes,no,yes,yes
9554-DFKIC,dsl,yes,no,no,no,no,no
5527-ACHSO,dsl,no,no,no,yes,yes,yes
1399-UBQIU,dsl,no,no,yes,no,yes,yes
0336-PIKEI,dsl,yes,yes,yes,yes,yes,no
7322-OCWHC,fiber optic,yes,yes,yes,yes,no,no
9537-VHDTA,dsl,yes,no,no,no,no,no
4957-TIALW,dsl,yes,yes,yes,yes,no,no
2054-PJOCK,dsl,no,no,yes,yes,yes,yes
9150-HEPMB,dsl,yes,no,yes,no,no,no
6204-IEUXJ,fiber optic,no,no,yes,yes,no,no
3126-WQMGH,dsl,no,no,no,no,no,no
4529-CKBCL,fiber optic,no,no,no,no,yes,no
2506-CLAKW,fiber optic,yes,yes,yes,yes,no,yes
7176-WRTNX,fiber optic,yes,yes,yes,yes,yes,yes
1583-IHQZE,fiber optic,no,yes,yes,yes,yes,yes
5732-IKGQH,fiber optic,yes,no,yes,yes,yes,yes
9239-GZHZE,fiber optic,yes,yes,yes,yes,yes,yes
0151-ONTOV,fiber optic,no,no,no,no,no,no
4140-MUHUG,fiber optic,no,no,yes,no,yes,no
0093-EXYQL,fiber optic,no,no,no,no,yes,yes
8064-RAVOH,dsl,no,no,yes,no,no,no
0320-JDNQG,fiber optic,yes,no,no,yes,yes,yes
7180-PISOG,fiber optic,no,no,no,no,no,no
9168-INPSZ,fiber optic,no,no,yes,yes,yes,yes
3571-RFHAR,fiber optic,no,yes,yes,yes,yes,yes
0015-UOCOJ,dsl,yes,no,no,no,no,no
2754-SDJRD,fiber optic,no,no,no,yes,yes,yes
9578-VRMNM,dsl,no,no,yes,no,no,yes
1587-FKLZB,fiber optic,no,no,yes,no,yes,yes
6140-QNRQQ,fiber optic,no,no,no,no,no,no
8963-JLGJT,dsl,yes,no,yes,no,no,no
4307-KTUMW,fiber optic,yes,no,yes,no,no,yes
1465-LNTLJ,dsl,no,no,yes,yes,no,yes
5440-FLBQG,fiber optic,no,yes,yes,yes,yes,yes
2135-DQWAQ,fiber optic,no,yes,no,no,yes,no
4056-QHXHZ,fiber optic,yes,no,yes,yes,yes,yes
7470-MCQTK,dsl,no,no,yes,no,yes,yes
7488-MXJIV,fiber optic,no,no,no,no,yes,no
7401-JIXNM,dsl,yes,yes,yes,yes,yes,yes
9339-FIIJL,dsl,no,yes,yes,yes,yes,yes
2027-FECZV,fiber optic,no,yes,yes,no,yes,yes
2672-DZUOY,dsl,no,no,no,no,no,no
4706-DGAHW,dsl,no,no,no,no,no,no
3870-MQAMG,fiber optic,no,yes,yes,yes,yes,yes
6670-MFRPK,fiber optic,no,no,yes,no,no,no
6177-PEVRA,dsl,yes,yes,no,no,no,no
4800-CZMPC,fiber optic,yes,yes,no,no,yes,yes
4813-HQMGZ,fiber optic,no,no,no,yes,no,yes
7579-KKLOE,dsl,yes,yes,yes,yes,yes,yes
7377-DMMRI,dsl,yes,no,no,no,no,no
8402-EIVQS,fiber optic,yes,yes,no,no,yes,yes
4947-DSMXK,fiber optic,no,yes,no,no,yes,yes
7245-NIIWQ,fiber optic,no,no,no,no,no,no
0002-ORFBO,dsl,no,yes,no,yes,yes,no
3324-OIRTO,fiber optic,yes,yes,yes,no,yes,yes
5414-OFQCB,fiber optic,no,no,no,yes,yes,no
4967-WPNCF,dsl,yes,yes,yes,yes,yes,yes
8552-OBVRU,fiber optic,yes,no,yes,yes,yes,yes
9154-QDGTH,fiber optic,no,no,yes,yes,yes,yes
8197-BFWVU,dsl,yes,yes,yes,yes,yes,yes
2577-GVSIL,dsl,no,no,no,yes,yes,yes
6463-HHXJR,fiber optic,yes,yes,yes,no,yes,no
7928-VJYAB,fiber optic,no,no,no,no,yes,yes
1187-WILMM,dsl,yes,yes,yes,yes,yes,yes
9776-OJUZI,fiber optic,no,yes,yes,no,yes,no
8949-JTMAY,fiber optic,no,no,yes,no,yes,yes
2774-LVQUS,fiber optic,no,no,yes,yes,no,no
2266-SJNAT,fiber optic,no,yes,yes,yes,yes,yes
0869-PAPRP,fiber optic,no,no,yes,no,yes,no
4238-JSSWH,fiber optic,no,no,yes,no,yes,yes
2972-YDYUW,fiber optic,no,yes,no,yes,no,yes
1104-FEJAM,dsl,no,yes,no,no,no,yes
5499-ECUTN,dsl,yes,no,yes,no,yes,no
4981-FLTMF,dsl,yes,yes,no,yes,no,no
9121-PHQSR,fiber optic,no,no,no,no,yes,no
3113-IWHLC,dsl,yes,no,yes,no,no,no
3211-ILJTT,fiber optic,no,no,no,no,no,no
4612-THJBS,fiber optic,no,yes,yes,no,yes,yes
4094-NSEDU,fiber optic,no,no,no,no,yes,yes
0234-TEVTT,dsl,yes,no,yes,no,no,yes
4304-TSPVK,fiber optic,yes,yes,yes,yes,yes,yes
1552-AAGRX,fiber optic,yes,no,no,yes,yes,yes
2637-FKFSY,dsl,no,no,no,no,no,no
9796-MVYXX,dsl,yes,no,yes,yes,no,no
0020-INWCK,fiber optic,no,yes,yes,no,no,yes
2683-JXWQQ,dsl,yes,no,yes,no,no,no
9548-ZMVTX,fiber optic,no,yes,yes,yes,no,no
8739-XNIKG,fiber optic,no,no,no,no,yes,no
9755-JHNMN,dsl,yes,yes,yes,yes,no,no
2789-HQBOU,fiber optic,no,no,no,no,no,yes
5067-WJEUN,dsl,yes,yes,no,no,no,no
3450-WXOAT,dsl,no,no,no,no,no,no
9251-WNSOD,dsl,yes,yes,yes,no,no,yes
2616-UUTFK,dsl,yes,yes,yes,no,yes,no
5103-MHMHY,dsl,no,no,no,no,no,no
7989-AWGEH,dsl,yes,no,no,no,no,yes
4373-VVHQL,dsl,no,no,no,no,no,no
4559-UWIHT,fiber optic,no,yes,yes,no,no,no
7268-IGMFD,fiber optic,no,no,yes,yes,yes,no
1846-XWOQN,fiber optic,no,no,no,no,no,no
0235-KGSLC,fiber optic,no,no,yes,no,yes,no
6650-BWFRT,fiber optic,yes,yes,yes,yes,yes,yes
9570-KYEUA,fiber optic,yes,no,yes,yes,no,yes
6993-YGFJV,fiber optic,yes,yes,yes,yes,yes,yes
0730-BGQGF,dsl,yes,yes,yes,yes,yes,yes
5498-IBWPI,dsl,no,no,no,yes,no,no
0013-SMEOE,fiber optic,yes,yes,yes,yes,yes,yes
9314-QDMDW,dsl,no,yes,no,no,yes,no
9308-ANMVE,dsl,yes,yes,no,no,no,no
2884-GBPFB,fiber optic,no,no,no,no,no,no
3757-NJYBX,fiber optic,no,yes,yes,no,yes,yes
3413-DHLPB,fiber optic,no,yes,no,yes,yes,yes
6114-TCFID,dsl,yes,yes,no,yes,no,no
3787-TRIAL,dsl,no,no,no,no,no,no
2573-GYRUU,fiber optic,no,no,yes,no,no,yes
5156-UMKOW,dsl,no,yes,no,no,no,no
1247-QBVSH,dsl,no,yes,no,no,no,no
6734-GMPVK,fiber optic,no,yes,yes,no,yes,yes
9822-OAOVB,dsl,no,no,no,no,no,yes
6161-ERDGD,dsl,yes,no,yes,yes,yes,yes
7318-EIVKO,dsl,no,no,no,no,yes,no
3771-PZOBW,fiber optic,no,no,yes,no,yes,no
5136-KCKGI,fiber optic,yes,no,yes,no,yes,yes
8231-BSWXX,fiber optic,no,yes,no,no,no,no
6486-LHTMA,fiber optic,no,no,yes,no,yes,no
4083-BFNYK,fiber optic,yes,yes,no,no,no,yes
3722-WPXTK,fiber optic,no,no,no,no,yes,yes
7389-KBFIT,dsl,no,yes,no,no,no,no
7176-WIONM,dsl,no,no,yes,no,yes,yes
5141-ZUVBH,fiber optic,yes,no,yes,yes,no,yes
1089-HDMKP,dsl,no,yes,no,yes,no,no
0310-SUCIN,dsl,yes,yes,yes,yes,yes,yes
5197-PYEPU,fiber optic,yes,yes,no,no,yes,no
2929-ERCFZ,fiber optic,no,no,yes,no,yes,yes
7548-SEPYI,fiber optic,no,yes,no,no,yes,yes
8835-VSDSE,fiber optic,no,no,no,no,no,no
3275-RHRNE,dsl,no,yes,yes,yes,yes,yes
3503-TYDAY,fiber optic,no,yes,no,no,no,no
6901-GOGZG,dsl,yes,no,yes,yes,yes,yes
1623-NLDOT,dsl,no,yes,no,yes,no,no
7021-XSNYE,dsl,yes,no,yes,yes,no,yes
9898-KZQDZ,fiber optic,no,no,no,no,yes,yes
8982-NHAVY,fiber optic,no,no,yes,no,yes,yes
4307-KWMXE,dsl,no,yes,no,yes,no,no
0141-YEAYS,fiber optic,no,yes,yes,no,no,no
2450-ZKEED,dsl,no,no,yes,yes,no,no
3694-DELSO,dsl,yes,no,no,no,yes,no
3893-JRNFS,dsl,no,no,yes,no,no,yes
9603-OAIHC,fiber optic,no,no,no,no,no,no
5236-PERKL,fiber optic,yes,yes,yes,no,yes,yes
1049-FYSYG,dsl,no,yes,yes,no,no,no
7854-FOKSF,dsl,no,no,no,no,no,yes
2519-FAKOD,fiber optic,no,no,yes,no,yes,yes
8406-LNMHF,fiber optic,yes,yes,yes,no,no,no
1821-BUCWY,dsl,yes,no,yes,no,no,no
8263-JQAIK,dsl,no,no,no,no,no,no
8314-DPQHL,dsl,yes,no,yes,yes,no,yes
9481-SFCQY,dsl,no,no,yes,no,yes,no
6360-SVNWV,fiber optic,yes,no,no,no,no,no
0567-GGCAC,dsl,yes,yes,yes,no,no,no
7089-IVVAZ,fiber optic,yes,no,no,yes,yes,yes
9050-IKDZA,fiber optic,no,no,no,no,yes,no
2205-YMZZJ,fiber optic,no,no,no,no,yes,no
9802-CAQUT,fiber optic,yes,yes,yes,no,yes,yes
1254-IZEYF,fiber optic,no,yes,no,no,yes,yes
0187-WZNAB,fiber optic,yes,no,no,no,no,no
9492-TOKRI,fiber optic,no,yes,no,no,yes,no
1475-VWVDO,fiber optic,no,no,yes,no,no,no
9221-OTIVJ,fiber optic,no,yes,yes,no,yes,yes
1357-MVDOZ,dsl,no,no,yes,no,yes,no
7602-MVRMB,fiber optic,yes,no,yes,yes,yes,yes
3325-FUYCG,fiber optic,yes,yes,no,no,yes,yes
5908-QMGOE,fiber optic,no,no,no,no,no,no
1197-BVMVG,fiber optic,no,no,no,no,no,no
8481-YYXWG,fiber optic,no,yes,no,yes,no,yes
5198-EFNBM,fiber optic,no,yes,yes,no,yes,no
7516-GMHUV,fiber optic,yes,no,yes,no,yes,yes
2585-KTFRE,dsl,yes,yes,no,yes,no,yes
7994-UYIVZ,fiber optic,no,no,no,no,no,yes
2609-IAICY,fiber optic,no,no,no,no,no,no
1740-CSDJP,dsl,no,no,no,no,no,yes
6559-RAKOZ,fiber optic,no,no,no,yes,yes,yes
2636-OHFMN,dsl,no,yes,no,no,yes,yes
1323-OOEPC,fiber optic,no,yes,no,no,yes,yes
3200-MNQTF,dsl,yes,yes,yes,yes,no,no
5630-IXDXV,fiber optic,no,yes,yes,no,yes,yes
0320-DWVTU,fiber optic,yes,yes,yes,yes,no,yes
9135-MGVPY,dsl,yes,yes,yes,yes,yes,yes
1212-GLHMD,fiber optic,yes,no,no,no,no,yes
7878-JGDKK,dsl,no,no,no,no,no,no
1088-AUUZZ,dsl,yes,yes,no,yes,no,yes
0397-GZBBC,fiber optic,no,no,no,no,yes,yes
9588-OZDMQ,dsl,no,no,no,no,no,no
7641-EUYET,fiber optic,yes,yes,yes,no,yes,no
9921-ZVRHG,fiber optic,no,no,yes,no,no,no
1174-FGIFN,fiber optic,no,no,no,yes,no,yes
6620-HVDUJ,dsl,yes,yes,no,yes,no,no
4701-MLJPN,dsl,no,no,yes,yes,no,no
1032-MAELW,dsl,yes,yes,yes,yes,no,yes
7641-TQFHN,fiber optic,no,no,no,yes,yes,yes
9206-GVPEQ,dsl,yes,no,no,yes,yes,yes
8622-ZLFKO,fiber optic,no,yes,no,no,no,yes
1596-BBVTG,fiber optic,no,no,no,no,no,no
1134-YWTYF,dsl,no,yes,no,yes,no,no
6061-GWWAV,dsl,yes,yes,yes,no,yes,no
0679-TDGAK,dsl,yes,no,no,yes,yes,yes
8433-WXGNA,fiber optic,yes,no,no,no,no,no
9405-GPBBG,fiber optic,no,yes,yes,yes,yes,yes
3707-GNWHM,fiber optic,no,no,no,no,no,no
7016-NVRIC,fiber optic,yes,no,yes,no,no,yes
5829-NVSQN,dsl,yes,no,yes,yes,no,yes
8922-LIEGH,fiber optic,no,yes,no,no,no,yes
8869-LIHMK,fiber optic,yes,yes,yes,yes,yes,yes
8245-UMPYT,fiber optic,no,no,no,no,yes,yes
5186-SAMNZ,fiber optic,no,no,no,no,no,no
0447-RXSGD,fiber optic,no,yes,no,no,yes,yes
4927-WWOOZ,fiber optic,no,no,yes,no,yes,no
5788-YPOEG,dsl,yes,yes,yes,yes,yes,yes
5373-SFODM,fiber optic,no,no,no,no,no,yes
0661-KBKPA,dsl,no,no,yes,yes,yes,yes
3133-PZNSR,fiber optic,yes,yes,no,yes,no,yes
8931-GJJIQ,fiber optic,no,no,no,no,no,yes
4277-PVRAN,fiber optic,no,no,no,no,yes,no
0022-TCJCI,dsl,yes,no,yes,no,no,yes
0722-SVSFK,fiber optic,no,no,yes,yes,yes,yes
9825-YCXWZ,fiber optic,no,no,yes,yes,yes,yes
5397-NSKQG,dsl,yes,no,no,no,yes,yes
8565-HBFNN,fiber optic,yes,yes,yes,yes,no,yes
2000-DHJUY,dsl,yes,yes,yes,yes,yes,yes
8670-ERCJH,fiber optic,yes,yes,yes,yes,yes,yes
7758-UJWYS,dsl,no,no,no,yes,yes,no
7055-JCGNI,fiber optic,yes,yes,yes,yes,yes,yes
0739-UUAJR,dsl,yes,no,yes,no,yes,yes
4826-DXMUP,dsl,no,no,no,yes,yes,yes
0952-KMEEH,fiber optic,yes,no,no,no,yes,yes
7285-KLOTR,dsl,yes,no,yes,no,yes,yes
0654-PQKDW,dsl,yes,no,yes,yes,yes,no
7175-NTIXE,dsl,yes,no,no,yes,yes,yes
7963-SHNDT,dsl,yes,yes,no,yes,no,no
9796-BPKIW,fiber optic,no,no,no,no,no,no
5843-TTHGI,dsl,no,no,yes,no,no,no
1849-RJYIG,dsl,yes,no,no,no,yes,no
8868-GAGIO,fiber optic,yes,no,yes,no,no,no
4061-UKJWL,dsl,no,no,no,no,no,no
8263-QMNTJ,fiber optic,yes,yes,yes,yes,yes,yes
8178-EYZUO,fiber optic,yes,yes,no,no,no,yes
3230-JCNZS,fiber optic,yes,yes,yes,no,yes,no
0277-ORXQS,dsl,no,no,no,yes,yes,yes
5130-IEKQT,fiber optic,no,yes,yes,no,yes,yes
3230-WYKIR,dsl,no,no,yes,yes,yes,yes
3227-WLKLI,dsl,yes,yes,yes,yes,yes,yes
0407-BDJKB,fiber optic,no,yes,yes,no,yes,no
9600-UDOPK,fiber optic,no,no,no,no,yes,yes
8216-AZUUZ,fiber optic,no,no,yes,yes,yes,yes
4074-SJFFA,dsl,no,no,no,no,no,yes
3269-ATYWD,fiber optic,no,no,no,no,yes,yes
1074-AMIOH,fiber optic,no,yes,yes,yes,yes,yes
4910-GMJOT,fiber optic,no,no,no,no,yes,yes
0354-WYROK,fiber optic,no,no,yes,yes,yes,yes
7748-UMTRK,fiber optic,no,no,no,yes,yes,yes
7145-FEJWU,fiber optic,no,yes,yes,no,yes,yes
6463-MVYRY,dsl,yes,no,yes,yes,yes,no
3969-JQABI,dsl,yes,yes,no,no,yes,no
5780-INQIK,dsl,no,no,no,yes,no,no
7576-OYWBN,fiber optic,no,no,no,no,no,no
4526-ZJJTM,fiber optic,no,yes,yes,no,no,yes
8384-FZBJK,fiber optic,no,yes,no,no,yes,yes
3096-YXENJ,fiber optic,no,yes,yes,yes,yes,yes
1265-BCFEO,dsl,no,no,yes,yes,yes,yes
5837-LXSDN,dsl,no,yes,no,no,yes,no
5945-AZYHT,fiber optic,yes,yes,yes,no,yes,yes
8325-QRPZR,fiber optic,no,no,yes,no,no,no
6384-VMJHP,dsl,yes,yes,yes,yes,no,yes
2262-SLNVK,fiber optic,no,no,no,no,no,no
7730-CLDSV,fiber optic,no,yes,yes,yes,no,yes
1135-HIORI,fiber optic,no,yes,yes,yes,yes,yes
0164-APGRB,fiber optic,yes,yes,yes,yes,yes,yes
6481-ESCNL,fiber optic,no,no,yes,no,yes,yes
1550-EENBN,fiber optic,yes,yes,no,no,yes,yes
5539-TMZLF,fiber optic,no,no,no,no,no,no
4323-SADQS,dsl,yes,no,no,yes,no,no
4446-BZKHU,fiber optic,no,yes,yes,no,yes,yes
5202-IVJNU,dsl,no,no,yes,no,no,no
5976-JCJRH,fiber optic,no,no,no,no,no,no
8198-RKSZG,dsl,no,yes,no,yes,yes,yes
0137-OCGAB,fiber optic,no,yes,no,no,no,no
3351-NQLDI,fiber optic,yes,no,no,yes,no,yes
9297-EONCV,dsl,yes,yes,yes,yes,yes,yes
7593-JNWRU,dsl,no,no,no,no,no,no
3336-JORSO,fiber optic,no,yes,yes,yes,yes,yes
7799-DSEWS,dsl,yes,no,yes,yes,yes,no
8766-PAFNE,dsl,no,yes,yes,yes,yes,yes
5315-CKEQK,dsl,no,no,no,no,no,no
3130-ICDUP,fiber optic,yes,no,no,no,no,no
0820-FNRNX,dsl,no,yes,yes,yes,no,no
0880-FVFWF,fiber optic,yes,yes,no,no,no,no
4611-ANLQC,dsl,yes,yes,yes,no,no,yes
2792-LSHWX,fiber optic,yes,yes,no,yes,no,no
5028-GZLDO,fiber optic,no,no,no,no,no,no
0014-BMAQU,fiber optic,yes,no,no,yes,no,no
6861-XWTWQ,fiber optic,no,no,yes,no,yes,yes
9018-PCIOK,dsl,no,yes,yes,no,no,yes
4837-QUSFT,fiber optic,yes,yes,no,yes,yes,no
6877-TJMBR,fiber optic,no,no,no,yes,yes,no
0907-HQNTS,fiber optic,yes,yes,yes,yes,yes,yes
7665-NKLAV,dsl,yes,no,yes,yes,no,no
6769-DCQLI,fiber optic,no,yes,yes,yes,yes,yes
2433-KMEAS,dsl,yes,no,no,no,no,no
4391-LNRXK,fiber optic,no,yes,yes,yes,no,yes
8250-ZNGGW,dsl,yes,yes,no,yes,no,no
2195-ZRVAX,fiber optic,no,no,yes,no,no,yes
3550-SAHFP,fiber optic,no,no,no,no,no,yes
2011-TRQYE,dsl,no,yes,yes,no,no,no
5893-PYOLZ,dsl,no,yes,yes,yes,yes,yes
6131-FOYAS,dsl,yes,no,yes,no,no,no
5609-IMCGG,fiber optic,yes,no,yes,no,no,no
4873-ILOLJ,fiber optic,no,no,no,no,yes,yes
4727-MCYZG,dsl,no,no,no,no,no,yes
9481-WHGWY,dsl,yes,no,no,yes,yes,yes
2725-KXXWT,fiber optic,no,no,no,no,yes,yes
9565-DJPIB,fiber optic,no,yes,no,no,yes,no
4328-VUFWD,dsl,no,no,no,yes,no,yes
3301-LSLWQ,dsl,yes,no,no,no,no,yes
3166-PNEOF,dsl,yes,no,yes,yes,yes,yes
5639-NTUPK,dsl,yes,no,no,no,no,no
8780-YRMTT,dsl,yes,yes,yes,yes,no,no
8348-HFYIV,dsl,no,no,yes,no,yes,yes
5140-FOMCQ,fiber optic,yes,yes,yes,no,yes,yes
6242-SGYTS,fiber optic,yes,yes,no,no,yes,no
8166-ORCHU,fiber optic,yes,yes,no,yes,no,yes
8414-OOEEL,dsl,no,yes,yes,yes,yes,yes
8454-AATJP,fiber optic,yes,yes,yes,yes,yes,yes
4659-NZRUF,fiber optic,yes,yes,no,no,no,yes
4531-AUZNK,fiber optic,yes,no,no,yes,yes,no
4191-XOVOM,fiber optic,no,yes,no,yes,yes,yes
8429-XIBUM,fiber optic,yes,no,no,no,yes,yes
2608-BHKFN,fiber optic,no,no,no,no,no,no
7341-LXCAF,fiber optic,no,no,no,no,no,no
6997-UVGOX,dsl,yes,yes,yes,yes,yes,yes
9674-EHPPG,dsl,yes,no,yes,yes,no,no
9462-MJUAW,dsl,no,no,no,no,no,no
8128-YVJRG,fiber optic,yes,no,no,no,no,no
5440-VHLUL,fiber optic,no,yes,no,yes,yes,yes
5781-BKHOP,fiber optic,yes,yes,yes,no,yes,no
4283-FUTGF,fiber optic,no,no,yes,no,no,no
5213-TWWJU,fiber optic,no,no,yes,yes,no,yes
1569-TTNYJ,fiber optic,no,yes,no,no,no,no
8628-MFKAX,fiber optic,yes,yes,yes,yes,yes,yes
