Customer_ID,Gender,Senior_Citizen,Partner,Dependents
4277-PVRAN,female,0,no,no
0022-TCJCI,male,1,no,no
0722-SVSFK,female,0,no,no
3612-YVGSJ,female,0,yes,no
9825-YCXWZ,female,1,no,no
5397-NSKQG,male,0,yes,yes
8565-HBFNN,male,0,yes,no
2000-DHJUY,female,1,yes,no
0203-HHYIJ,male,0,no,no
8670-ERCJH,male,0,no,no
7758-UJWYS,male,0,yes,yes
2050-ONYDQ,female,0,yes,yes
7055-JCGNI,female,0,no,no
0739-UUAJR,female,0,yes,yes
4826-DXMUP,male,0,no,yes
0952-KMEEH,male,0,no,no
7285-KLOTR,female,0,yes,no
0654-PQKDW,female,0,yes,yes
7175-NTIXE,female,0,no,no
7963-SHNDT,female,0,no,no
9796-BPKIW,male,1,no,no
0188-GWFLE,male,0,no,no
8129-GMVGI,female,0,yes,yes
2882-DDZPG,female,0,no,no
3547-LQRIK,female,0,yes,no
9137-NOQKA,male,1,no,no
5843-TTHGI,female,0,no,no
1849-RJYIG,female,0,no,no
8868-GAGIO,male,0,yes,no
4061-UKJWL,male,0,no,no
5380-XPJNZ,female,0,no,no
8263-QMNTJ,male,0,yes,no
8178-EYZUO,male,0,no,no
3230-JCNZS,female,0,yes,yes
0277-ORXQS,male,0,yes,yes
5130-IEKQT,male,1,no,no
3230-WYKIR,male,0,no,no
7996-BPXHY,female,0,yes,yes
3227-WLKLI,female,0,yes,yes
0407-BDJKB,male,0,yes,no
2266-FUBDZ,male,0,yes,yes
8237-ULIXL,female,0,yes,no
9600-UDOPK,male,0,yes,no
8216-AZUUZ,female,0,yes,yes
9153-BTBVV,female,0,yes,no
4074-SJFFA,female,0,no,no
3269-ATYWD,male,1,no,no
5186-PEIZU,female,0,no,no
1074-AMIOH,female,0,yes,yes
4910-GMJOT,female,0,no,no
0354-WYROK,female,1,yes,yes
4361-FEBGN,male,0,no,no
7748-UMTRK,female,1,no,yes
0380-ZCSBI,male,0,no,no
7145-FEJWU,female,0,no,yes
6463-MVYRY,female,1,no,no
3969-JQABI,female,0,yes,no
9624-EGDEQ,female,0,no,no
1051-EQPZR,female,0,yes,yes
5849-ASHZJ,male,0,no,yes
5780-INQIK,female,0,no,no
7576-OYWBN,male,1,no,no
4526-ZJJTM,female,1,yes,no
8384-FZBJK,female,0,yes,yes
3750-RNQKR,female,0,no,no
0962-CQPWQ,female,0,yes,yes
3096-YXENJ,female,0,yes,no
1265-BCFEO,female,0,yes,no
5837-LXSDN,female,0,yes,yes
5945-AZYHT,male,0,yes,no
8325-QRPZR,female,0,no,no
6384-VMJHP,female,0,no,no
2262-SLNVK,female,0,no,no
7730-CLDSV,female,0,yes,yes
1135-HIORI,female,0,yes,yes
0164-APGRB,female,0,no,no
6481-ESCNL,female,0,no,no
1790-NESIO,female,0,no,no
1550-EENBN,female,0,no,no
5539-TMZLF,male,1,no,no
4323-SADQS,male,0,yes,yes
4446-BZKHU,male,0,yes,no
5202-IVJNU,female,0,no,yes
5976-JCJRH,male,0,yes,no
8198-RKSZG,female,0,yes,yes
0137-OCGAB,female,0,no,no
3351-NQLDI,female,0,yes,yes
9297-EONCV,female,0,no,no
7593-JNWRU,male,0,yes,yes
4588-YBNIB,female,0,no,no
1069-QJOEE,male,0,yes,yes
3336-JORSO,female,1,no,no
7799-DSEWS,male,0,no,no
8766-PAFNE,male,0,yes,no
5315-CKEQK,male,1,yes,yes
3130-ICDUP,female,0,no,yes
0820-FNRNX,male,0,yes,yes
0880-FVFWF,male,0,no,no
4611-ANLQC,female,0,yes,no
4213-HKBJO,female,0,no,no
2792-LSHWX,female,0,no,no
5028-GZLDO,male,0,no,no
0014-BMAQU,male,0,yes,no
6861-XWTWQ,male,1,yes,no
9018-PCIOK,female,0,no,no
4837-QUSFT,female,0,yes,no
6877-TJMBR,male,0,yes,no
9953-ZMKSM,male,0,no,no
0907-HQNTS,female,1,yes,no
7665-NKLAV,female,0,yes,yes
6769-DCQLI,male,0,no,no
2433-KMEAS,male,0,no,no
4391-LNRXK,male,0,no,no
8250-ZNGGW,female,1,no,no
2195-ZRVAX,female,0,yes,no
3550-SAHFP,female,0,no,no
2011-TRQYE,male,0,no,no
8562-GHPPI,female,0,no,no
5893-PYOLZ,male,0,no,no
4986-MXSFP,female,0,no,no
6131-FOYAS,male,0,no,no
3027-YNWZU,female,0,yes,no
5609-IMCGG,female,0,no,no
4873-ILOLJ,male,0,no,no
4727-MCYZG,male,0,no,no
9481-WHGWY,female,0,yes,yes
2725-KXXWT,male,0,yes,no
9565-DJPIB,female,0,no,yes
4328-VUFWD,female,0,no,no
3301-LSLWQ,female,0,no,no
7473-ZBDSN,female,0,yes,yes
3166-PNEOF,female,0,no,no
5639-NTUPK,male,0,no,yes
8780-YRMTT,female,0,no,no
8348-HFYIV,male,0,no,no
5140-FOMCQ,female,0,yes,no
6242-SGYTS,male,0,yes,yes
8166-ORCHU,male,1,yes,no
8414-OOEEL,male,0,no,yes
8454-AATJP,female,0,no,no
6849-WLEYG,male,0,no,yes
4659-NZRUF,female,0,no,no
4531-AUZNK,female,0,yes,yes
4191-XOVOM,male,0,no,no
2150-OEGBV,male,0,no,no
8429-XIBUM,male,0,no,no
1855-CFULU,female,1,no,no
4878-BUNFV,male,0,yes,yes
1872-EBWSC,female,0,no,no
2608-BHKFN,female,0,no,no
7026-YMSBE,male,0,no,no
7341-LXCAF,male,0,yes,no
6997-UVGOX,male,0,yes,yes
9674-EHPPG,male,0,yes,no
9462-MJUAW,male,0,no,no
8128-YVJRG,female,0,no,no
5440-VHLUL,male,0,no,no
5781-BKHOP,female,0,yes,no
4283-FUTGF,male,1,no,no
5213-TWWJU,male,0,no,no
1569-TTNYJ,male,0,yes,no
8628-MFKAX,female,1,yes,no
2397-BRLOM,male,1,yes,yes
7629-WIXZF,female,0,no,no
5445-GLVOT,female,0,no,no
3976-HXHCE,male,0,no,no
2466-NEJOJ,male,0,yes,yes
0254-KCJGT,male,0,yes,no
5472-CVMDX,female,0,no,no
6461-SZMCV,female,0,yes,no
8150-QUDFX,male,0,no,no
9508-ILZDG,female,1,no,no
2346-DJQTB,female,0,no,no
1697-LYYYX,female,0,yes,yes
1942-OQFRW,male,0,no,no
4749-VFKVB,female,0,no,no
9640-ZSLDC,female,0,yes,yes
4231-LZUYM,female,0,yes,no
7598-UAASY,male,0,yes,no
7938-OUHIO,male,0,no,no
8510-AWCXC,female,1,no,no
6128-AQBMT,male,1,yes,no
3594-BDSOA,female,0,yes,no
0431-APWVY,female,0,yes,yes
5133-VRSAB,male,0,no,no
5996-DAOQL,male,0,no,no
6838-YAUVY,female,0,no,no
0484-JPBRU,male,0,no,no
7883-ROJOC,female,0,yes,no
0244-LGNFY,female,0,yes,yes
7274-CGTOD,male,0,no,no
4295-YURET,female,1,yes,yes
3426-NIYYL,male,0,no,no
8225-BTJAU,male,1,no,no
4635-EJYPD,male,0,yes,yes
1866-ZSLJM,male,0,no,no
4636-TVXVG,male,0,yes,yes
4236-UJPWO,female,0,no,no
9392-XBGTD,male,0,no,yes
3387-VATUS,male,0,no,no
6402-SSEJG,female,0,no,no
1143-NMNQJ,female,0,no,no
1169-SAOCL,male,0,no,no
1110-KYLGQ,female,0,no,no
9929-PLVPA,female,0,no,yes
3518-PZXZQ,female,0,yes,no
2371-JUNGC,male,0,no,no
7693-QPEFS,male,1,no,no
0924-BJCRC,female,1,yes,no
5074-FBGHB,male,0,no,no
2351-BKRZW,female,0,yes,yes
4455-BFSPD,female,0,yes,no
0415-MOSGF,female,0,no,no
1724-BQUHA,male,1,no,no
3948-KXDUF,male,0,no,no
2323-ARSVR,male,0,yes,no
0815-MFZGM,female,0,yes,no
4826-XTSOH,male,1,yes,no
5480-XTFFL,female,0,yes,yes
8295-FHIVV,male,0,no,no
2495-INZWQ,male,0,no,no
9086-YJYXS,male,0,yes,yes
1179-INLAT,male,0,no,no
7909-FIOIY,female,0,yes,yes
4139-SUGLD,male,0,yes,yes
6857-VWJDT,female,0,no,no
6351-SCJKT,male,0,no,no
5468-BPMMO,male,0,yes,no
5624-BQSSA,female,0,no,no
0197-PNKNK,female,0,yes,yes
2439-QKJUL,male,0,no,no
1194-SPVSP,male,0,no,no
9534-NSXEM,male,0,no,no
2408-WITXK,female,1,no,no
8929-KSWIH,male,0,no,no
2250-IVBWA,male,0,yes,yes
1810-MVMAI,male,0,yes,yes
9506-UXUSK,male,0,no,no
1229-RCALF,female,0,yes,no
3572-UOLYZ,female,0,no,yes
1429-UYJSV,female,0,no,no
5577-OTWWW,female,0,no,no
6100-QQHEB,male,0,yes,yes
6366-XIVKZ,female,0,yes,yes
3470-OBUET,female,0,yes,yes
2770-NSVDG,male,0,yes,no
9375-MHRRS,male,0,no,no
2634-HCZGT,male,1,yes,no
7503-QQRVF,male,1,yes,no
4860-YZGZM,male,0,no,no
6599-GZWCM,female,0,no,no
2691-NZETQ,male,0,no,no
4404-HIBDJ,female,0,no,no
5533-NHFRF,male,1,no,no
7037-MTYVW,male,0,yes,yes
4760-THGOT,female,0,yes,no
7295-JOMMD,female,0,no,yes
4016-BJKTZ,female,0,no,no
6584-VQMYT,male,0,no,yes
9838-BFCQT,male,0,yes,yes
2790-XUYMV,male,0,no,yes
0581-MDMPW,female,0,no,no
5013-SBUIH,female,0,no,no
1023-BQXZE,male,0,no,no
9163-GHAYE,female,0,no,no
3904-UKFRE,male,0,no,no
5353-WILCI,female,0,no,no
0709-TVGUR,female,1,no,no
0058-EVZWM,female,0,yes,no
6023-YEBUP,male,0,no,no
7209-JCUDS,male,0,no,no
7009-PCARS,male,0,no,yes
0519-DRGTI,female,0,yes,yes
1017-FBQMM,female,0,yes,yes
3001-CBHLQ,male,1,yes,no
1985-MBRYP,female,0,no,no
6158-DWPZT,male,0,yes,no
9372-TXXPS,female,0,yes,no
3259-QMXUN,male,0,yes,no
1015-JPFYW,male,0,no,yes
6645-MXQJT,male,0,yes,yes
4360-QRAVE,male,1,no,no
8433-WPJTV,female,1,yes,yes
5804-JMYIO,female,0,yes,yes
3763-GCZHZ,male,0,yes,no
6484-LATFU,male,0,no,no
7599-NTMDP,female,0,yes,yes
0772-GYEQQ,male,0,no,no
0536-ACXIP,female,0,yes,no
0936-NQLJU,female,0,yes,no
4831-EOBFE,male,0,yes,yes
1575-KRZZE,female,0,no,no
3251-YMVWZ,male,0,no,no
4102-OQUPX,male,1,yes,no
9170-GYZJC,female,0,yes,yes
4884-LEVMQ,male,0,yes,no
8857-CUPFQ,male,0,yes,no
7610-TVOPG,male,0,no,no
3638-DIMPH,female,0,yes,no
1845-ZLLIG,male,0,no,no
8559-WNQZS,male,0,no,no
3999-QGRJH,male,1,no,no
1699-UOTXU,male,0,no,no
2454-RPBRZ,female,1,yes,no
0635-WKOLD,male,0,yes,no
5993-JSUWV,female,0,no,no
4518-FZBSX,male,0,yes,yes
5387-ASZNZ,female,1,no,no
6988-CJEYV,male,0,no,no
2002-MZHWP,female,0,no,no
3097-FQTVJ,female,0,no,no
5465-BUBFA,female,0,yes,yes
7299-GNVPL,female,0,yes,yes
9743-DQKQW,male,0,no,no
1215-VFYVK,female,0,no,no
9371-BITHB,female,0,yes,yes
2265-CYWIV,female,1,yes,no
9093-FPDLG,female,0,no,no
0541-FITGH,female,0,yes,no
6985-HAYWX,female,0,yes,no
7508-KBIMB,male,0,yes,yes
6838-HVLXG,female,0,no,no
2277-DJJDL,male,1,yes,no
1897-OKVMW,female,0,yes,yes
5485-ITNPC,male,0,yes,no
0233-FTHAV,female,0,no,no
4644-PIZRT,male,0,yes,yes
8922-NPKBJ,male,0,yes,yes
2740-TVLFN,male,0,no,no
7771-CFQRQ,female,0,yes,yes
9512-PHSMG,female,0,yes,no
6963-EZQEE,male,1,yes,no
2452-KDRRH,male,1,no,no
2004-OCQXK,female,0,no,no
5027-QPKTE,male,0,yes,no
4146-SVFUD,male,0,no,no
1564-HJUVY,male,0,no,no
3617-XLSGQ,female,0,yes,yes
7517-LDMPS,female,0,no,no
7244-KXYZN,female,0,no,no
5226-NOZFC,male,0,no,no
2672-HUYVI,female,0,no,no
1400-WIVLL,male,0,yes,no
7508-MYBOG,male,0,yes,no
8148-NLEGT,female,0,yes,yes
0148-DCDOS,male,0,no,no
8347-GDTMP,female,0,yes,no
9992-RRAMN,male,0,yes,no
6746-WAUWT,male,0,no,no
0310-MVLET,female,0,yes,yes
0428-IKYCP,male,0,yes,no
4550-VBOFE,male,1,yes,no
2187-PKZAY,male,0,no,no
4003-OCTMP,female,0,yes,no
6652-YFFJO,female,0,no,no
7225-IILWY,male,0,yes,yes
5248-RPYWW,female,1,yes,yes
7923-IYJWY,male,1,no,no
3170-GWYKC,female,0,no,no
5696-QURRL,male,0,no,no
7409-KIUTL,female,1,no,yes
9830-ECLEN,male,0,yes,yes
1732-VHUBQ,female,1,yes,yes
0495-RVCBF,female,0,no,no
2668-TZSPS,male,0,no,no
7854-EDSSA,male,0,no,no
8869-TORSS,female,0,no,no
7446-SFAOA,female,0,yes,no
9522-ZSINC,male,0,no,no
8234-GSZYK,male,0,no,no
6505-OZNPG,female,0,no,no
6164-HAQTX,male,0,no,no
0679-IDSTG,female,1,yes,yes
7765-LWVVH,female,0,yes,yes
1658-TJVOA,female,1,no,no
0953-LGOVU,male,0,yes,yes
2115-BFTIW,male,0,no,no
4692-NNQRU,female,0,yes,no
7742-MYPGI,female,0,yes,yes
0611-DFXKO,male,0,yes,no
7780-OTDSO,male,0,yes,no
9619-GSATL,female,0,no,no
5622-UEJFI,female,0,yes,yes
9747-DDZOS,female,0,no,no
0674-DGMAQ,male,1,yes,no
6203-HBZPA,male,0,no,no
0484-FFVBJ,male,0,no,no
0301-FIDRB,female,0,yes,yes
4139-JPIAM,male,0,no,no
2181-TIDSV,male,0,yes,yes
2761-XECQW,male,1,yes,no
1936-CZAKF,male,0,yes,no
9453-PATOS,female,0,yes,no
0564-JJHGS,male,0,no,no
3348-CFRNX,female,0,yes,no
4402-FTBXC,male,0,no,no
1428-GTBJJ,male,0,no,no
2931-XIQBR,female,0,yes,yes
0106-UGRDO,female,0,yes,no
5542-TBBWB,male,0,no,no
1930-QPBVZ,male,0,yes,yes
2606-PKWJB,male,0,no,yes
5322-ZSMZY,male,0,yes,yes
8059-UDZFY,female,1,no,yes
7740-BTPUX,male,1,yes,no
5220-AGAAX,male,0,yes,yes
0208-BPQEJ,female,0,yes,yes
9435-JMLSX,male,0,yes,no
3352-ALMCK,male,0,no,no
5312-IRCFR,female,0,yes,yes
5294-IMHHT,male,0,yes,no
8802-UNOJF,male,1,no,no
6313-GIDIT,male,1,no,no
6176-YJWAS,male,0,yes,no
5310-NOOVA,male,0,no,no
4526-EXKKN,male,0,no,no
5311-IHLEI,male,0,no,no
3987-KQDDU,male,0,no,no
3404-JNXAX,female,0,yes,yes
5131-PONJI,male,0,yes,yes
2845-AFFTX,male,1,yes,no
3489-VSFRD,female,0,no,no
3345-JHUEO,male,0,no,no
5815-HGGHV,male,0,yes,no
5260-UMPWX,female,0,yes,yes
2249-YPRNG,female,0,yes,yes
7410-YTJIK,female,0,no,no
4626-GYCZP,male,0,no,no
5649-RXQTV,male,0,no,no
2674-MIAHT,female,0,no,no
2576-HXMPA,female,0,no,no
7587-AOVVU,male,0,yes,yes
5590-BYNII,male,0,no,no
6898-MDLZW,male,0,no,no
3237-AJGEH,female,0,yes,yes
4707-YNOQA,female,0,yes,yes
9357-UJRUN,male,0,yes,no
1591-NFNLQ,male,0,no,no
8648-PFRMP,female,1,no,no
7663-CUXZB,male,0,yes,no
0258-NOKBL,male,0,no,no
1163-VIPRI,female,0,yes,yes
2815-CPTUL,male,1,no,no
9348-ROUAI,female,0,yes,yes
9443-JUBUO,male,0,yes,yes
0596-BQCEQ,female,0,yes,yes
1481-ZUWZA,male,0,no,no
3043-TYBNO,male,0,no,no
4830-FAXFM,male,0,no,yes
5906-BFOZT,male,0,no,no
2960-NKRSO,male,0,no,no
8996-ZROXE,male,1,no,no
5598-IKHQQ,female,0,no,no
0397-ZXWQF,male,0,no,no
5266-PFRQK,male,0,yes,yes
4674-HGNUA,male,0,yes,yes
6765-MBQNU,female,0,yes,no
9786-IJYDL,female,0,no,no
1303-SRDOK,female,0,yes,yes
3769-MHZNV,female,0,yes,yes
6295-OSINB,male,0,yes,no
3308-MHOOC,male,0,no,yes
2309-OSFEU,male,0,no,no
2207-QPJED,female,1,yes,no
4177-JPDFU,male,0,no,no
2239-CFOUJ,male,0,yes,yes
8046-DNVTL,male,0,yes,no
2209-XADXF,female,0,no,no
6620-JDYNW,female,0,no,no
1891-FZYSA,male,1,yes,no
4770-UEZOX,male,0,no,no
1038-RQOST,male,0,yes,yes
7613-LLQFO,male,0,no,no
4568-TTZRT,male,0,no,no
9513-DXHDA,male,0,no,no
2640-PMGFL,male,0,no,yes
3801-HMYNL,male,0,yes,yes
0516-QREYC,female,1,no,no
9685-WKZGT,male,1,no,no
6022-UGGSO,female,1,no,no
8084-OIVBS,female,0,no,no
8896-BQTTI,male,0,no,no
3865-QBWSJ,male,1,no,yes
3352-RICWQ,female,0,yes,yes
2160-GPFXD,male,0,yes,yes
2065-MMKGR,female,0,no,no
5857-TYBCJ,male,1,yes,no
1498-NHTLT,male,0,yes,yes
4484-CGXFK,female,0,no,no
1402-PTHGN,female,0,yes,yes
4176-RELJR,male,1,no,no
6214-EDAKZ,female,0,yes,yes
5199-FPUSP,male,0,no,yes
6377-KSLXC,male,0,no,no
1796-JANOW,female,0,no,no
0238-WHBIQ,male,0,yes,yes
8735-NBLWT,male,0,no,yes
6651-RLGGM,male,0,yes,yes
6127-ISGTU,female,0,yes,no
1614-JBEBI,female,0,no,no
8740-XLHDR,male,0,no,no
1208-DNHLN,male,0,yes,yes
1761-AEZZR,male,0,no,no
3923-CSIHK,female,1,yes,no
5696-EXCYS,male,0,no,no
5795-KTGUD,female,0,yes,no
7120-RFMVS,male,0,no,no
7924-GJZFI,female,1,yes,no
4702-HDRKD,male,0,no,no
8512-WIWYV,male,0,no,no
5897-ZYEKH,female,1,yes,no
5456-ITGIC,male,1,yes,no
7317-GGVPB,male,0,yes,no
1406-PUQVY,male,0,no,yes
1322-AGOQM,male,0,no,no
3677-IYRBF,female,1,no,no
5692-FPTAH,female,0,no,no
9114-AAFQH,female,0,yes,no
8715-KKTFG,female,0,yes,no
1550-LOAHA,female,0,yes,no
1728-BQDMA,female,0,no,no
0268-QKIWO,female,0,no,no
0876-WDUUZ,female,0,no,no
5117-ZSMHQ,female,0,yes,yes
5151-HQRDG,male,0,yes,no
0960-HUWBM,male,0,yes,yes
6465-GSRCL,female,0,no,yes
0617-FHSGK,male,0,no,yes
0263-FJTQO,male,0,yes,yes
7319-ZNRTR,male,0,yes,yes
2858-MOFSQ,female,0,no,yes
7503-EPSZW,female,0,yes,yes
7089-XXAYG,male,0,yes,no
8118-LSUEL,male,1,no,no
8070-AAWZP,male,1,yes,no
1666-JXLKU,female,0,no,no
7855-DIWPO,female,0,no,no
5133-POWUA,male,0,no,no
5652-MSDEY,female,0,no,no
7005-CCBKV,male,0,no,no
1810-BOHSY,male,0,yes,no
1784-BXEFA,female,0,no,no
7351-MHQVU,female,0,no,no
9224-VTYID,male,0,yes,yes
9500-IWPXQ,female,0,yes,yes
5762-TJXGK,female,0,no,no
4504-YOULA,female,0,yes,yes
5569-IDSEY,male,0,yes,no
4250-FDVOU,female,0,no,no
7284-ZZLOH,male,0,yes,no
5277-ZLOOR,female,1,no,no
2141-RRYGO,female,0,no,no
1777-JYQPJ,male,0,no,no
6376-GAHQE,male,0,no,no
3401-URHDA,male,0,no,no
1599-EAHXY,male,0,yes,yes
8631-XVRZL,male,0,no,no
5052-PNLOS,male,0,no,no
3853-LYGAM,male,0,no,no
6979-ZNSFF,female,0,no,no
5751-USDBL,male,0,yes,yes
5680-LQOGP,female,0,no,no
2386-LAHRK,male,0,no,no
8189-DUKMV,female,0,yes,no
6032-IGALN,female,0,no,no
9931-DCEZH,male,0,no,yes
1898-JSNDC,female,0,no,no
0315-LVCRK,male,0,no,no
3911-RSNHI,female,0,yes,no
2410-CIYFZ,male,0,no,yes
4248-HCETZ,male,1,yes,no
5505-OVWQW,female,0,no,no
7271-AJDTL,female,0,yes,no
1867-TJHTS,female,0,no,no
0516-WJVXC,female,0,no,no
9174-FKWZE,female,1,no,no
6860-YRJZP,male,1,no,no
4429-WYGFR,male,0,no,no
2817-LVCPP,female,0,no,no
5038-ETMLM,female,0,yes,no
5056-FIMPT,female,0,no,yes
4521-WFJAI,male,0,no,no
6569-KTMDU,female,0,no,no
8809-RIHDD,male,0,yes,yes
8809-XKHMD,male,0,yes,no
0396-YCHWO,male,0,yes,no
0867-LDTTC,male,0,no,no
4822-NGOCH,female,0,no,no
9391-DXGGG,female,1,no,no
9844-FELAJ,female,1,yes,yes
2122-SZZZD,male,0,no,no
5307-DZCVC,female,1,yes,no
3148-AOIQT,female,0,yes,no
8679-JOEVF,female,1,no,no
8395-ETZKQ,male,1,yes,yes
6692-YQHXC,male,0,no,no
3889-VWBID,male,0,yes,yes
5222-JCXZT,male,0,no,no
9754-CLVZW,female,0,yes,yes
1432-FPAXX,female,0,no,no
2739-CCZMB,male,0,no,yes
7080-TNUWP,male,0,yes,no
0496-AHOOK,male,0,yes,no
8336-TAVKX,female,1,yes,no
2468-SJFLM,male,0,no,no
3181-VTHOE,male,0,yes,no
7168-HDQHG,female,0,yes,yes
4803-AXVYP,female,1,no,no
3884-HCSWG,female,0,no,no
4567-AKPIA,female,0,yes,yes
5077-DXTCG,female,0,no,no
1142-WACZW,male,0,no,no
7901-HXJVA,male,0,no,no
5649-ANRML,male,1,no,no
4892-VLANZ,male,0,no,no
5924-IFQTT,male,0,yes,yes
7968-QUXNS,male,0,no,no
2919-HBCJO,female,0,no,no
4236-XPXAV,female,0,yes,yes
8903-WMRNW,female,0,yes,no
2452-SNHFZ,female,0,no,no
3629-WEAAM,female,0,no,no
6029-CSMJE,male,0,no,no
7993-NQLJE,male,0,yes,yes
9909-DFRJA,female,0,no,no
9099-FTUHS,female,0,no,no
0581-BXBUB,female,1,no,no
4962-CHQPW,male,0,no,yes
9467-ROOLM,female,0,no,no
3030-YZADT,male,0,no,no
7410-KTVFV,male,0,yes,no
5150-ITWWB,male,1,no,no
2253-KPMNB,female,0,yes,yes
1345-ZUKID,male,0,no,no
6429-SHBCB,male,0,no,no
9281-OFDMF,male,1,no,no
2603-HVKCG,male,0,no,no
1834-WULEG,male,0,yes,yes
9097-ZUBYC,male,0,yes,no
5148-ORICT,female,0,yes,no
4893-GYUJU,female,0,no,no
4578-PHJYZ,male,0,yes,yes
7272-QDCKA,male,0,no,no
8908-SLFCJ,female,0,no,no
8393-DLHGA,male,0,no,yes
9766-HGEDE,female,0,yes,no
6968-MHOMU,male,0,yes,no
7395-IGJOS,male,1,yes,no
5044-XDPYX,female,0,yes,no
1814-WFGVS,male,0,yes,yes
2834-SPCJV,male,0,yes,no
3721-WKIIL,female,0,no,no
6734-CKRSM,female,0,no,no
1265-ZFOSD,female,0,yes,no
6568-POCUI,female,0,yes,no
7890-VYYWG,male,1,yes,no
5197-LQXXH,female,0,yes,no
9907-SWKKF,female,1,no,no
3457-PQBYH,female,0,yes,yes
7682-AZNDK,male,0,yes,yes
0587-DMGBH,female,0,no,no
5384-ZTTWP,female,0,yes,yes
3745-HRPHI,male,0,yes,yes
7636-OWBPG,male,1,no,no
1231-YNDEK,male,0,no,no
1407-DIGZV,female,0,yes,yes
6397-JNZZG,female,1,yes,no
0570-BFQHT,female,0,no,no
4393-OBCRR,female,0,no,no
3523-QRQLL,female,0,yes,yes
8564-LDKFL,male,0,yes,no
3696-DFHHB,female,0,no,no
0895-DQHEW,male,0,yes,no
4717-GHADL,female,0,no,no
5501-TVMGM,male,0,no,no
5879-HMFFH,female,0,yes,no
6772-WFQRD,male,0,no,yes
3810-DVDQQ,female,0,yes,yes
6972-SNKKW,female,0,no,no
3694-GLTJM,female,0,no,no
8550-XSXUQ,male,0,yes,no
8149-RSOUN,female,0,no,no
9055-MOJJJ,female,0,yes,yes
4359-INNWN,female,0,no,no
0585-EGDDA,male,0,yes,no
4032-RMHCI,female,0,yes,yes
0549-CYCQN,male,1,no,no
3481-JHUZH,male,0,yes,no
7250-EQKIY,female,0,yes,yes
3594-IVHJZ,female,0,no,no
6869-FGJJC,male,0,no,no
3896-ZVNET,female,0,yes,yes
8205-VSLRB,male,0,yes,no
5960-MVTUK,male,0,no,no
6817-WTYHE,male,0,no,no
3082-VQXNH,male,0,yes,no
4013-UBXWQ,female,0,no,no
4931-TRZWN,female,0,no,no
0750-EKNGL,male,0,no,no
7669-LCRSD,male,0,yes,yes
3567-PQTSO,male,0,yes,yes
5519-NPHVG,female,0,no,no
8043-PNYSD,male,0,yes,yes
9938-EKRGF,female,0,no,no
2703-AMTUL,male,0,yes,yes
0928-JMXNP,male,1,yes,no
8173-RXAYP,female,0,yes,yes
4825-XJGDM,female,0,no,no
5402-HTOTQ,male,0,no,no
6734-JDTTV,male,0,yes,yes
7850-THJMU,female,0,yes,yes
3890-RTCMS,male,0,no,no
8849-GYOKR,female,0,yes,no
3148-BLQJT,male,0,no,no
3717-FDJFU,male,0,no,yes
3665-JATSN,female,0,no,no
7966-YOTQW,male,0,no,no
0461-CVKMU,female,0,yes,yes
8806-EAGWC,male,0,no,no
8853-TZDGH,female,0,no,no
7779-LGOVN,male,1,yes,no
4324-BZCKL,female,0,yes,yes
6924-TDGMT,male,0,yes,no
9710-ZUSHQ,female,1,no,no
1536-YHDOE,male,0,yes,yes
8123-QBNAZ,female,0,yes,yes
3629-ZNKXA,male,1,no,no
4827-LTQRJ,female,1,yes,yes
7711-YIJWC,male,0,yes,yes
5482-VXSXJ,male,0,no,no
7365-BVCJH,male,0,no,no
9620-ENEJV,female,0,no,no
4183-WCSEP,male,0,no,no
2378-YIZKA,female,0,yes,yes
5498-TXHLF,female,0,yes,yes
0689-DSXGL,female,0,yes,yes
6818-DJXAA,female,0,no,yes
9722-UJOJR,male,0,yes,yes
0464-WJTKO,female,0,yes,yes
8902-ZEOVF,male,0,yes,yes
6778-EICRF,male,0,yes,yes
2662-NNTDK,male,0,no,no
4132-KALRO,female,0,no,no
3902-FOIGH,male,1,yes,no
6772-KSATR,male,0,no,no
7112-OPOTK,male,0,no,no
2874-YXVVA,female,0,no,no
1245-HARPS,female,0,yes,no
4210-QFJMF,female,0,no,no
4323-ELYYB,male,0,yes,yes
4293-ETKAP,female,0,yes,yes
6064-PUPMC,male,0,yes,yes
6504-VBLFL,male,0,yes,no
6322-PJJDJ,male,0,yes,no
0330-BGYZE,male,0,yes,no
1085-LDWAM,female,0,yes,yes
7586-ZATGZ,male,0,no,no
7197-VOJMM,male,0,yes,no
3318-OSATS,male,1,no,no
5828-AVIPD,male,0,yes,yes
1843-TLSGD,female,0,yes,yes
9626-VFRGG,female,0,no,yes
7075-BNDVQ,female,0,no,no
9143-CANJF,female,0,yes,yes
7284-BUYEC,female,0,no,no
2041-JIJCI,female,0,no,no
1086-LXKFY,female,0,yes,yes
4900-MSOMT,female,0,yes,yes
2229-VWQJH,female,0,no,no
9194-GFVOI,female,0,yes,no
1336-EZFZY,female,0,no,no
4282-MSACW,male,0,no,no
1403-LKLIK,female,0,yes,yes
2636-ALXXZ,female,1,no,no
7774-OJSXI,male,0,no,no
7786-WBJYI,female,0,no,no
0136-IFMYD,male,1,yes,no
5144-TVGLP,male,1,no,no
9643-AVVWI,female,0,yes,yes
0253-ZTEOB,female,0,yes,yes
2706-QZIHY,female,0,yes,no
6061-PQHMK,female,0,no,no
9885-CSMWE,female,1,no,no
6137-MFAJN,female,0,no,no
9122-UMROB,male,0,no,no
